,Unnamed: 0,review_id,user_id,city,rest_id,photos,date,rating,text
657065,657065,-GpGJYeYdXT1We-p07H8sQ,Ga9DnmdmhE0Zzs_jRtmrfA,edinburgh,hJNjKc4sKgWG__KitlJ1ag,[],8/5/2010,5.0,"Arriba!! Arriba!!  Mexico has landed in Edinburgh with Viva Mexico, one of the best Tex Mex places I have had the pleasure of going to. The staff are great, the decor brings all the vibrancy I expect when I think of Mexico, and the food is amazing.  During the day you can choose from their lunch menu which is surprisingly generous, offering the Sopa del Dia (soup of the day), with a choice of (chicken / beef / pork / veggie) burritios, tacos, enchiladas and chimichanga. The burritos are awesome, definitely go for them but the other stuff is really good as well.   Moving onto the evening, it is a good idea to book a table, as it fills up quickly. I was always a bit sceptical of Mexican restaurants, as I thought I could just make it myself but Ay Yay Yay!!! how wrong I was. Well I can make Mexican food but just nowhere near as good as these guys. The camerones (king prawns) in chipotle sauce are de puta madre! (lets translate that as absolutely spiffing darling), and the fajitas are pretty damn fine as well. The atmosphere is really good here, it is always vibrant and the staff are really friendly. It is pretty good value as well for the quality of the food on offer.  If all Mexican food is as bueno as this then definitely Viva Mexico!!!"
657066,657066,QMMQvSnG4MJ8PGlUfvOenw,nhVvcPyRGLw466qHVbUjrA,edinburgh,hJNjKc4sKgWG__KitlJ1ag,[],4/21/2010,4.0,"Located on the very interesting Cockburn Street just next to the Royal Mile, this Mexican Restaurant was a pleasant and refreshing surprise. It offers a very good lunch deal offering Sopa del Dia(a type of bean soup) with a main of  Burritos or Chimichanga or Tacos Del Pollo or Enchiladas with a choice of chicken,beef,pork or vegetable fillings all for 5.50pounds! And the portions are very satisfying as well. Its a very colourful shop, with tall walls covered in mostly Zapatistas photographs.  In the evenings, the downstairs room is available which is a little more cramped but a little more romantic if you get a window seat.(overlooking New Town). Book before hand for a Saturday night if you are a group. The staff are super friendly too."
657070,657070,xUxmfsJzhrKPSHvt7vmyNw,09_FFRjVsCc7pbqG7MxXyA,edinburgh,hJNjKc4sKgWG__KitlJ1ag,[],11/14/2008,3.0,"We ended up going there one day after walking out of another restaurant for bad service, and had a lovely time there. The fahjitas are a good price, and you get your moneys worth. It has a very relaxed atmosphere and you don't feel rushed into having to eat and go like you do in other places.  It could do with a bit more room between tables downstairs though because it can be a bit of a tight squeeze if the place is busy."
657071,657071,JbuORM3MoTXrVcjVchZQpg,UvIb5v3biEgcxWKnxf0ocg,edinburgh,hJNjKc4sKgWG__KitlJ1ag,['M45nNktzvhdJc2iWPbDXlQ'],4/20/2010,4.0,"If, like me, you've endured many a wintry day strolling around the sites of Edinburgh and find yourself yearning for scrumptious finger food, ample amounts of cerveza, and the inviting warmth of a rustic candlelit environment, you can do no better than to venture up the quaintly cobbled Cockburn Street to find Viva la Mexico.   Although the notion of authentic Mexican cuisine in the middle of the Scottish Capital sounds...well, a little far-fetched, wait until you've dipped some crispy calamares into a spicy chipotle mayonnaise dip and lapped it up with a chilled Modelo Especial, then the idea of authentic Mexican food in Scotland won't sound so outlandish! With some truly cracking enchiladas and equally tempting sizzling fajitas, Viva La Mexico is a sure bet for a flavour packed evening with friends and family alike. Unless your planning on dining with a large group (6 and above), in which case I would advise booking via phone, its usually possible to get a table on an adhoc basis. An average meal (Food and drink) is around 20 per head, so it shouldn't be too hard to rally some amigos, huddle around a table and savor the delights of some Mexican food that packs a flavoursome punch. Oh, and make sure you order extra re-fried beans, a trusty accompaniment for any wholesome Mexican dish!"
657075,657075,KQlNl2qjBUCe3QaaeQxs8A,Zw0rJOKGnvHP0yAOm6H65Q,edinburgh,hJNjKc4sKgWG__KitlJ1ag,[],5/29/2010,4.0,"Can be pretty busy, especially after 6 pm. We haven't had lunch there, but dinner has always been good. Staff is friendly despite the place usually being packed. The salsa tastes pretty authentic (not out of a jar) which I appreciate, and their fajitas come with freshly made pico de gallo. Does cater to large groups, so don't go there if you don't like crowds. Surprisingly good food for a heavily tourist area."
657078,657078,QUM0pqHwFznnpUQF4M8F7g,Z_xbO-Iaxbx-ZRPhLJK-Ew,edinburgh,hJNjKc4sKgWG__KitlJ1ag,['M-nE3Ngi-y5gG7qzK19qQA'],3/30/2013,3.0,"viva mexico is one of the few mexican restaurants i had yet to try in edinburgh, so when dinner was arranged here for friday night i was looking forward to going.  i had a quick peak at the menu and was slightly disappointed that i may not be able to eat a lot of it as it's still passover and bread/grain options are off limits.  still though, margaritas were still allowed so i knew it would still be a good night!  i very carefully walked down the hill that is cockburn street in 4 inch heels to arrive at viva mexico.  from street level the restaurant looks tiny as there is on a front room to be seen.  but on entering i was instructed to head down the stairs to the back dining room which was much larger and there is a second dining room as well so loads of seats.  i definitely was digging the decor, it was super colourful and stereotypical and cheesy but i thought it suited the vibe of the restaurant.  the pinata was a nice touch and after a few jugs of margaritas we were tempted to hit it and see if there was candy inside!!  so the margaritas were awesome!!  a wee bit expensive though as a jug was about 25 or so.  this did provide about 10 small glasses of drink though, so i'm not sure what the value for money is on that... we ordered some corn tortillas and guacamole which after some googling i realised i could eat as they were gluten free and only made from corn.  in fact after that i realised that a lot of the menu was available to me and it was quite handy that they had marked all the GF items!  the guacamole was super tasty and quite garlicy, some of the best guacamole i've had in awhile.  it was quite obvious this had been made in the restaurant and not bought in which was good.  for mains i ordered the pork tostadas and this is where my three star rating comes in.  when my dish arrived it looked tasty enough (i've posted a picture), but on digging in i wasn't overly impressed.  there was no taste explosion and the pork wasn't super tender it was actually a wee bit dry.  the corn tostadas got rather soggy underneath all the pork, refried beans, salsa, and guacamole as well.  but the rice on the side was quite tasy and overall my dish was ok but not as good as other mexican i've had.  the portion was also fairly large so i only managed just over half of it.  on paying the bill we all commented that prices were a bit high for what we had gotten, which is another reason for the 3 star review.  we did pay a lot for the margaritas but mains were also a few quid pricer than any other mexican i've been to in edinburgh and not as good quality.  so i think overall i had an ok experience here and some of the food was very good, but my main was just ok.  i would go back here, but i'd probably opt for another mexican first."
657079,657079,_UpEx6nbdJYWPqLa_WIOcw,HV24bliLib6FuMW3bWBrpQ,edinburgh,hJNjKc4sKgWG__KitlJ1ag,[],4/5/2013,2.0,"A group of us went here for dinner here last week. All I knew of it was that it was a Mexican Restaurant on Cockburn Street, so I had no prior expectations.   When I wondered in it looked tiny but when a lovely woman showed me to our table to meet my friends I realised the place is like a rabbit warren and much bigger than it seems. We were sitting in a fairly big room downstairs, full of Mexican trinkets and seemed great fun. So far so good, but then came the problem...  When scanning the menu, everything seemed rather over priced. I was a little strapped for cash so instead of joining in on the rounds of 25 Maragrita pitchers I opted for a couple of glasses of average white wine. I also wasn't that hungry so I opted for the haggis and cheese quesadilla starter for 5 and just had it as a main. This was a mistake as it was tiny and had very little haggis in it. Although I didn't have any envy of everyone's main courses as they also seemed pretty average and not very big.   Considering you can get mini haggis quesas from Illegal Jacks for 3.50 and they are twice the size and have lots more filling, and not just haggis and cheese, I felt a little cheated.  Overall, I loved the quirky Mexican decor and the staff seemed really nice. I wouldn't mind the prices if the food was great but I thought it was barely even good.  In my opinion, for a decent quesadilla or burrito I would far rather go to Illegal Jacks on Lothian Road or Los Cardos on Leith Walk, unless Viva Mexico ups it's game."
657080,657080,LH2wQciid8Q-RW1g_d0TlA,A_dC3FJOqvlsDEiDyMrzlA,edinburgh,hJNjKc4sKgWG__KitlJ1ag,[],3/14/2013,4.0,"It probably isnt fair for someone from the west coast of the US to rate a Mexican restaurant in Scotland...  ... but I am going to anyway.  After living in the UK for 3+ years and having constant, massive Mexican cravings, I have recently taken my Mexican Mission to Edinburgh. After searching around, Viva Mexico seemed to have some of the best reviews, so off we went! The location is dubious as it is just off the Royal Mile and makes you think it cant possibly good, but happily this is not a problem.  The ambiance is very nice, lots of lovely 'authentic' Mexican decor and the servers were very friendly. Happy to say there was a good selection of drinks, including Mexican beer, sangria, and margaritas. Sangria was very good, with the proper amount of fruit, etc.   We started with some appetizers. The boy had a set of three mini-tacos which he was very happy with. That is surprising as he is very difficult to please when it comes to Mexican. I had the ceviche, which was good, though it was a bit different than any I have had before. Unlike another reviewer, I wish the chunks of fish were bigger so I could distinguish them, and the reddish sauce sort of threw me off, but otherwise a very acceptable ceviche.   For mains the boy had a something grande and I had a shredded beef burrito. The Grande said it was supposed to come smothered in melted cheese, but didnt. Otherwise it was good, though not amazing. The burrito was good. You could tell the meat was good quality and slow-cooked, and it was fairly big.  Overall, a very acceptable Mexican experience. Definitely satisfied the cravings for a bit. Wasnt the best Mexican I have had, but very good for the UK. I am with others who say it is weird to give free salsa, but not chips. Also, overall the meal was very expensive for Mexican. Maybe we are spoiled by our American roots, as I kept thinking how I could get an amazing, massive burrito in California for $2. Though it was good, I think this would have to be only an occasional treat as the prices make it difficult to justify anything else."
657081,657081,Iz4fJT9TrZL7mvH9-o9JRQ,vvQhikDPjAzHfSLVgnFkPQ,edinburgh,hJNjKc4sKgWG__KitlJ1ag,[],10/9/2012,4.0,"I have been twice to Viva Mexico, once for lunch and once for dinner, and I loved it! The staff is friendly, the atmosphere is fun, the place is quirky with various rooms and near decorations, and (importantly!) the food is great! The mole enchiladas were especially fantastic and authentic, and at a great price for such a delicious sauce that is both difficult and time-consuming to make. We had them both times we came and also enjoyed the Plato Nacional variety platter of appetizers. It's rare to find such good Mexican food in the UK, and I love this place. I will be back!"
657082,657082,DVZ9DdNl_m3F-qIiq66IQg,t8aJIHxkutRlWMRNSvpq6w,edinburgh,hJNjKc4sKgWG__KitlJ1ag,[],9/17/2012,3.0,"We stopped in here for lunch on our last day in Edinburgh. The reviews on Yelp looked good, and I love great Mexican, so why not?  We ordered a pitcher of margaritas. We forgot to mention we like it on the rocks, so they were with crushed ice instead of ice cubes. The flavor was alright. More lemony than I'm used to my margaritas being, but not terrible enough to not drink them!  For lunch, we split an order of Haggis nachos (not traditionally Mexican, but sometimes you have to try the fusion) with a side of the extra hot salsa. For our mains, I had the chile verde pork Chimichanga and the other half had the beef Enchiladas.  How was the food? Yeah it was good. Not great, but good. The nachos were tasty, but the extra hot salsa was barely medium in my book. Good flavor, but far from the ""extra hot"" the menu was claiming it to be. The mains were alright too. The beef was better than the pork (in my opinion) and I used the rest of the extra hot salsa to spice up my Chimichanga a bit.  Overall, it was decent Mexican (considering it's in the UK, where a lot of stuff is terrible). I would have preferred it hotter. Given the national dish of the UK is curry (or so some claim), I would expect that people here would like their Mexican a bit hotter. Unfortunately, the waitress claims that people really don't want any spice in their Mexican at all. Maybe these are the people who order Korma at the curry house. I don't know.  I'd probably go back if I were in Edinburgh, and I were with people who wanted to go. The lunch prices were fantastic (5.75 for the mains, and about 4.50 for the nachos we split), and the food was decent. However, if this is the best Mexican in Edinburgh as some of the other reviews claim, then Edinburgh is in dire need of something better."
657083,657083,JUbznPhc5f6mgPZJrR0nlQ,RNIQdiN2RHamTGwdq6PXqg,edinburgh,hJNjKc4sKgWG__KitlJ1ag,[],3/31/2013,3.0,"I was really excited to experience my first mexican restaurant as I have only had Tex Mex before. We were sat downstairs and I loved the colourful decor and pictures in Viva Mexico which I would give 5 stars to. Our several jugs of margaritas went down really well and although, there was quite a bit of ice in them watering them down, they hit the spot for me.   The corn chips and dips to start with were great and I could really taste the freshness of the guacamole. For my main, I had Enchiladas de mole - shredded chicken in wraps with chocolate sauce, refried beans and mexican rice. I asked for cheese inside the wraps too - wasn't sure if it would go well with the chocolate but I really wanted cheese which they were happy to do. When my meal arrived there was a healthy spread of chocolate on top of my enchiladas and I was excited to try this out. However I'm glad I asked for cheese as I couldn't taste the chocolate at all - I expected a nutella kind of flavour. The chicken was moist and delicious but the tastiest thing on my plate ended up being the mexican rice. I'd need to try other Mexicans to know if this is how general Mexican flavouring goes.   Overall the meal satisfed our hungry bellies however we felt it was quite pricey for what we had."
657084,657084,JcZotDXsUe_PKRfNV6h9hA,WrMDMbEt9ap0VbmNsnKvKA,edinburgh,hJNjKc4sKgWG__KitlJ1ag,[],12/5/2011,3.0,"Whoa. I'm in love. But, I'm in love with a hooker and I can't afford to have her every night, or even once in a while. Only on special occassions really, and even then, I'm uncomfortable spending that much money.   And that's Viva Mexico.   When I arrived on Thanksgiving Day I wanted a special meal to remember all of the important historical American facts about Thanksgiving and I thought Mexican was a pretty decent cuisine to eat considering we annexed most of their country in the past and there's not much American Indian dining to be had in Scotland (or anywhere for that matter). Mexican it was.   Oh and it was damn goooooood. It tasted like sweet, sweet colonozation.   Sangria went right to my head. Beans and rice, cooked just right. Warm tortilla chips and a prawn/shrimp filled plate. I was full and happy... and then I ordered the Chili Cheesecake and I was having inappropriately romantic feelings toward Viva Mexico.  Then I got the bill. And It was 80 dollars. That's 55 pounds. That's a f*cking lot for Mexican food, of any sort, even the best sort. It is, in effect, beans, rice, cheese, tortillas and ground meat (the guacamole and sour cream are extra). I know how much that stuff costs. And it's not visa prices for your staff because as I could see... there was only one Mexican guy (if he's even really Mexican, he just spoke Mexican Spanish).   There were no gold specks in my food and they didn't give me a foot massage or even a hot menthol towel at the end... and if I am going to spend my student-y 55 pounds, I want orgasmic piles of food and three days worth of leftovers or some sort of Mariachi band and Spanish Fly.   Here's a tip: Free tortilla chips and salsa are f*cking MANDATORY for a good Mexican food experience. I'm not talking take away burritos (that's a horse of a different color) but if my ass is going to sit down and spend 55 pounds - gimme free chips like they would in real Mexico (I think)."
657085,657085,RNjwHw1Wc7GUUDhY8hvirw,2WRt4Nyl3t7MXSlVvKSRag,edinburgh,hJNjKc4sKgWG__KitlJ1ag,[],7/29/2014,5.0,"If you're craving good Mexican food during your European vacation, this is the spot.  Excellent salsa, both the hot and mild.  Very good nachos with good guacamole.  The cabo style fish tacos were a solid '8' and the chickpea potato enchiladas were a pleasant surprise.   Mexican owner married a scot and they run the place."
657086,657086,Y5vTA8W6Tz71HoaM1XfxpA,XUMsZZP1KsubKmj7wCeJ5Q,edinburgh,hJNjKc4sKgWG__KitlJ1ag,[],12/29/2012,3.0,"Undecided between 4 and 3 finally I am giving a 3 stars. Somehow it failed to impress me and I have been to a number of mexican restaurants in several countries. I must say that the prices are high for mexican food and I am not used to that. The spiceness was not really rich and food was decent to quite good , but not special at all. I happened to see the cooks inside the kitchens and they were british-looking youngsters.   The starters mix was pretty good buy costed 1 pound per small bite! The mains were nice, but half filled with salad (75% shredded letuce, and ocassionally a cucumber slice, peas, and cheap grocery things) Not even a piece of  jalapeno or a chili pepper. On the other hand, the steak and chicken were great and the sauces were very good (but not very spicy despite I ordered a medium not mild spiceness).   The waiters and their service was excellent, and the Sangria pitches was very nice. The room (floor down) was smally giving a quite atmosphere and the lights were dim and golden. It was very comfortable and warm, so the experience was very good.  All in all it is an OK Mexican restaurant, and you would get a mexican type of food, but it failed to impress me compared to the mexican restaurants I am used to. I would give it another try in the future."
657087,657087,cj1ynLFCTYTtGKhU2FVTnw,tN32hZNKcyo1mVVzgsp7Bw,edinburgh,hJNjKc4sKgWG__KitlJ1ag,[],7/11/2014,5.0,"I am a mexican and I loved the food!!! I had some tacos and the chicken with chipotle. The sauces were very good, the tacos alright. I love the deco but I wasn't thrilled with the rice. I thought it didn't tasted enough like mexican rice. I wanted to have flan but they were out of it :( Hope I will be back for some flan soon."
657089,657089,v2Rs2zYN5pmbg5PywnxDig,6YW-IEZzzVaIYpteJlgy9g,edinburgh,hJNjKc4sKgWG__KitlJ1ag,[],4/11/2012,4.0,"Yeah, yeah, yeah, so I was tipsy, and not just a little when I got here. It was a friends birthday, and she had too much wine, ... so ... I'm excused. But listen, I lived in California, L.A. to be exact, for a year AND my best friend is Mexican AND I dined at their grandparents ranch. So I know Mexican food, right? Not even close? Deal with it.  I LOVED IT. But man, I'm with Steph D. on this, it is expensive. I won't compare it to regular U.S.A. prices since their food is ridiculously cheap, but no student can afford this more than once in a blue moon. Mains are above 10pound easy, and starters are around 6-7, with a drink, that's well above my weekly budget for going out.  That being said, I had a killer Margarita here with rock salt, I know, I know, rock salt (forgive me Jenny!) but I love it so. I know it's bad and I'm trying to kick the habit, but it tastes so goooooood.  Right, on to the refried beans: I want to bathe in them. Now it is a well-known fact that when I'm slightly tipsy, everything tastes good. But usually, I'm not much of a fan of refriend beans, but these little buggers just hugged my stomach until it felt so warm and fuzzy, I could've been a damn Telletubbie (sp?).  Dear me, was it good. Oh do I want to go back, but not unless someone else is footing the bill, I can't afford it. So I think I'll just play matchstick girl outside for a while until someone takes pitty on me and gives me their leftovers. I've been practicing on my Puss-in-Boots sad-eyes."
657090,657090,Op8ln-OXLwHNQJSvt90eFQ,duI9-_L6Sz7yh7nMVGJqLw,edinburgh,hJNjKc4sKgWG__KitlJ1ag,[],11/16/2013,3.0,Went here last month before going to the Real Marys King close. Nice location and decor but that is where the good points end for me. Staff where friendly enough and the food came out quickly but in one word it was : bland! No real Mexican flavour in my point of view. Been to better Mexicans in Edinburgh.
657094,657094,i6eepbMjLcEpgRJo9nefEA,T870ZkavUI1rqaO_FrJFiw,edinburgh,hJNjKc4sKgWG__KitlJ1ag,[],3/24/2012,4.0,"Can be a tight squeeze if the place is busy  both upstairs and downstairs. Well worth booking a table in advance as it can get busy, however, I have also gone in on a whim and been accommodated. Pleasant waiting staff who are happy to chat and make recommendations.  Nice bright decor and general pleasing aesthetic really add to the ambience. A lovely place to spend a relaxing evening. Food was delicious and a good portion size, it was also inexpensive despite it's central location. I particularly recommend their refried beans and guacamole  delicious accompaniments. Nice variety of drinks  both alcoholic and non-alcoholic. Highly recommended"
657099,657099,p4d6-nOPH7k-pfLwEwUXpg,9gvBIH9QnxiOzeJOhlrzLg,edinburgh,hJNjKc4sKgWG__KitlJ1ag,"['wJuhX7MnDUPLNdjO2XlB6g', 'dNznTBCF2zXWQPlRWS82IQ', 'IYz3THHaYuB_PEkbhP6ETg']",8/17/2016,4.0,"We were looking for place,to eat and just happen to walk in, place was packed on main floor so we asked is they had seating...expecting to get a reply of...will be a little wait....low and behold, they have a lower level and while still pretty full we were seated right away.  And we were,luck to have been. Food was great, service fast and friendly.  Margaritas were good...as the menu says, they are not sweet....on the bitter side...very traditional and fresh... I like them very much.  Food was good all around. Quite flavorful, meat fresh and moist.  We all enjoyed, kid friendly so that was nice.  Portions for kids a pretty good size.  I would highly recommend. I give it a 4, just because we like our Mexican food being from the states and have good points of comparison.  I would this locally...this ranks as a 5/5 in the Mexican category...."
657103,657103,R91XT9hDfnce4nh564tnIw,s85sNAMlsrI0xCRvfj7Jrw,edinburgh,hJNjKc4sKgWG__KitlJ1ag,"['zhjlYFWpdoDIK_pwYuzmhw', 'z1BVHDgvU-VhU7h5917DRA', '2q-G__tD3dAJ9Kd3cLDMcw']",11/8/2013,3.0,"I would give this place 3.5 stars,  but not possible, such decided to pull out the daredevil and go for a 3 star.   The location is ideal,  just off Royal Mile. The big windows decorations just scream to come in and try a Mojito. Oh yeah. There is not much space upstairs. A few tables utmost. There are no table cloths, but the wooden tables match the rustic mexican interior with its yellow walls. I like it.   It was Halloween, so the waitresses made efforts to dress up in scary costumes.  I ordered the Mojito, which came in a small glass with large ice cubes. Hmmm, not enough Mojito and largest ice cubes ever, such a no no.  The burritos came with beef, rice and various mexican typical sauces . I missed the proper spices for my taste buds.  Nevertheless, I like this place and would go there, even for a romantic get together or with friends."
657105,657105,PiYTvNMqQnP4MkxDsRy9kw,ybURek54OkDGsyqWhBmUjQ,edinburgh,hJNjKc4sKgWG__KitlJ1ag,[],2/27/2015,2.0,"From the outside, this place looks good. I ended up visiting this place for a friend's birthday last night and I hate to say it but it just wasn't great.   The menu is good and everything looked tasty but the food was very pricey. Mains were around 13-14 which for a burrito is a bit much, especially once you order starters/drinks.   The main issue was that we waited a LONG time for our food. We were a group of 9, but it took well over an hour to come. This meant several rounds of drinks before even getting starters and lots of rumbly tummies round the table.   When the food eventually came some of our order had got mixed up, though they did sort this out relatively quickly. The food was tasty, and we pretty much inhaled it after the wait (hence the lack of picture).   After our mammoth wait for the overpriced food they also added on a service charge, which was rather cheeky I thought. The restaurant itself had a pretty view out to Princes St and the Balmoral, this was probably it's highlight.   Overall I probably wouldn't recommend this place."
657107,657107,cSxzpj2McupC72Q9uzeM1Q,X2uF3C3YBD24xcgKA104Sw,edinburgh,hJNjKc4sKgWG__KitlJ1ag,[],1/25/2015,2.0,"I was super excited to come to Viva Mexico - having looked at the menu so many times, but never quite making it in (as it always goes with me, it seems), but overall, I found it disappointingly average. Service was painfully slow, and it didn't seem to be particularly busy to warrant the length of time it seemed to take to get anything from a glass of water to a meal (ok, meals I am ok with on the timescale, things have to be made, not reheated).   The tortilla soup was standout for me - first time I've tried it, and i was ablet o get past my own personal yuk factor of corn chips in soup (much much better than I thought it would be). I followed it up with the potato and chickpea burritto - I haven't had a burrito since leaving the States, and this was disappointing in comparison. Not awful, but the potato had an oddly runny consistency that made the meal slightly unpleasantly odd. The boy, an ardent Mexican fan, just looked disappointed. I wished I had stuck with the fajitas.   I really wanted to like Viva Mexico, hoping that it would have brought a little injection of Mexican sunshine into a wintery Edinburgh, but I was left wanting overall."
657109,657109,Ofp9mMc1gHDzEuXC3QNrZw,eKc2gY6fPaQy3zNsbIYDvA,edinburgh,hJNjKc4sKgWG__KitlJ1ag,[],1/28/2013,4.0,"Good Mexican spice Hmm, free salsa but no crisps? Is top in Scotland"
657110,657110,wygJQGmjJCzZB3vbYU8_7A,TP9oApIe38fgNjeVgJ6S2Q,edinburgh,hJNjKc4sKgWG__KitlJ1ag,[],7/22/2017,5.0,"I've been here about four times now. The first time I came  - about a year and a half ago - I was quite unimpressed. My rice felt undercooked and the baja fish burrito was pretty plain, alone on a plate with a little rice. It was just okay. Fish was kind of dry. I came back again a couple months later hesitantly and ordered the same thing. And wow! It was COMPLETELY different. It had far more filling, more sides (a salad and rice and I think beans, if I remember correctly; first time it was essentially a plain burrito alone on a plate), and actually tasted really good! I've come back another two times since. I'm wondering if they maybe changed some of their menu items due to criticism? If you've gone in the past and not enjoyed it, I would definitely say it's worth another try now. Probably best Mexican I've tried in Edinburgh. Also our server was really nice, and they were able to make a lot of substitutions for our table full of vegetarians and lactose intolerant people. It's far better than it once was. Great taste for a pretty good price!"
657112,657112,aqIZtS5GgVLfQnV-nR97qA,MQTF8C-3xd5tcTAwPPXZyQ,edinburgh,hJNjKc4sKgWG__KitlJ1ag,[],4/4/2013,3.0,"Well, this is hard to rate frankly.  My man was falling off his chair practically in ecstasy over his first taste of Mexican food the entire meal. So for that, they get some stars. It also has the required cheesy Tex-Mex ambience factor and it's a convenient Royal Mile location.   Now, me? I am from California. As pasty as I look, I am half hispanic. I can make pretty much anything on the menu if they sold the dang ingredients anywhere convenient in the UK for a reasonable price (mission impossible!)... so you can guess where this is headed. To me, this is watered down Tex-Mex faire. To an American reader, I would liken this to something you might find in the midwest or a strip mall somewhere... not horrible, but not exactly good. Definitely nowhere in the neighborhood of authentic. Not even a distant cousin of authentic. And *so* not worth the price....UNLESS you are stranded in Scotland and craving something resembling Mexican food and this will do. Particularly, I have to say the sangria really let me down. I don't know what the other reviewers are talking about. Insert Mexican sad-face here. It impressed the man, who'd never had it before... but I found it to be not so bueno.   Anyhow.. the bill came, it was pretty large for what would have been about 30% of that in the states (and tasted 300% better) but the man was thrilled with the experience so it wasn't a total loss."
657114,657114,m2yrsQc6PGqnZpqgexYwqg,F0nFAY1Qi_7it_Q52n3nTw,edinburgh,hJNjKc4sKgWG__KitlJ1ag,[],5/9/2013,4.0,"So I returned with a good friend of mine who is quite the Mexican food connoisseur. We ordered from the street food menu. Tacos all around. While they were good they weren't great. They are so far, the best I've had in Edinburgh.  Some of the tacos were pretty great while others were lacking in flavor. The sopes were probably my favorite item. I am a real sucker for fresh handmade tortillas. Still a fan of Viva Mexico just trying to manage expectations at this point."
657115,657115,7HXJ6d7aI8b_eveTmBHGew,Mqg4L8flJmg8pqeR-uYyRg,edinburgh,hJNjKc4sKgWG__KitlJ1ag,[],1/9/2014,3.0,"Pay heed to the previous reviews - the servings at Viva Mexico are SMALL!  Other than that, I was pretty impressed by Viva Mexico.  Upstairs was busy, but there's a good sized area down the stairs, which has windows onto the back of the close, not dark and dingy at all like I was expecting. And the entire time we were there they played Bob Dylan, marvellous!  Lunch time meant that we had a slightly more limited menu to choose from, but there was still enough to satisfy me and my vegan friend.  I had the beef enchiladas, my friend had the vegetable fajitas (minus the sour cream and cheese, obviously). Enchiladas are something I really enjoy, but hadn't ordered in a restaurant since the time in Amsterdam where the woman at the table next to me threw up all over the table.... But rest assured, these enchiladas were very nice and not at all vomit-worthy (not that the Amsterdam ones had been either mind). And my friend was suitably impressed by how many peppers were in her fajita mix, as she's a bit of an onion hater.  But, like I said, the portions were small. They weren't remotely spicy either, but that bothered me less, and I enjoyed the rice that was served with them too.  My enchiladas did only cost me 5.95, so I wasn't expecting anything huge for that price, but given you can get monster-sized burritos elsewhere in Edinburgh for the same price, Viva Mexico really do need to work on the portion sized.  Oh, and as others have said, what's with the lonely salsa?!  Still, I enjoyed my lunch. I was still hungry at the end of it, otherwise there'd have been a 4th star, but what I did eat was pretty tasty."
657121,657121,4cECpSI6p9R4ucp8C-wtqA,zq3rQSLXmq_ljZg10UIH6Q,edinburgh,hJNjKc4sKgWG__KitlJ1ag,"['VCdNHiIlpCivmtxUJZkq-g', 'jzYPu2bKir99a6q5jQZNrg', 'GgbaCUWpRtfYrpCNFiXnqQ']",4/30/2019,4.0,"My wife and I stopped in for lunch as we remembered eating fish tacos here on a visit a few years ago. We live in Southern California and eat Mexican food a couple of times a week. This restaurant serves the closest thing to authentic Mexican food I have experienced in Europe. My wife ordered the Chicken Fajitas cooked fresh and served with flour tortillas. She said they were very delicious. I ordered the beef enchiladas lunch special that was served with rice and tortilla soup. The enchiladas were tasty, however I think they were prepackaged and microwaved before served. The soup was delicious and was topped with sliced avocado. They only thing that would make this dining experience more authentic is if they served complimentary tortillas chips and salsa as you were seated. #edinburghmexicanfood #edinburghmexicanrestaurants"
657122,657122,LD-59_LjPe9voFKBCeJCSg,7D-ocWEj94mjSNlN5hW8zw,edinburgh,hJNjKc4sKgWG__KitlJ1ag,[],10/24/2018,3.0,"Maybe I'm just spoiled from being near Mexico and South America, but this was very average Mexican food and also the most expensive Mexican food of my life. I understand USD is worth less than the pound but a bean and cheese burrito that would average at max $12 in the average nicer US Mexican food restaurant was a whopping $24 dollars here. The food was tasty and satisfying but was not worth the price tag and everything could have used some more salsas as well."
657123,657123,Gef5kYMOGHOeNIXawCjnVg,BhmCFnAQ_yEWKvrcnKzNMg,edinburgh,hJNjKc4sKgWG__KitlJ1ag,[],4/21/2019,4.0,Perfect!! My family was craving Mexican so much and it totally hit the spot! I recommend the burrito;) their drinks are great too!
657124,657124,psX8B1xYaOSr8O9eHbq9Bw,CQw5vEU0O93f66CAtP1Yxg,edinburgh,hJNjKc4sKgWG__KitlJ1ag,[],4/18/2019,4.0,"Who goes to Scotland and has Mexican food?  We did. Looking for a lighter meal, we saw twinkle lights and stepped into a homey spot.  Ordered a small pitcher of margaritas and tacos. Everything top notch. Service was attentive."
657125,657125,q4su-YwoWwqzuLBPWLWa7A,ccHzPfXNuczHUnE50xorTA,edinburgh,hJNjKc4sKgWG__KitlJ1ag,"['F9gZt0xFLHInN3hut1SeuA', 'yRMtHNhKaMBhcyEJNfcSow']",11/16/2017,5.0,"Probably the best meal I had in Edinburgh. I am from California, and we are SNOBS about Mexican food, but this place was pretty good. I had their lunch special: tomato soup and taquitos. The soup came out as an appetizer and it was good; very spicy, had literal tortilla chips (not the strips) but I liked it and it was filling! They wait for you to finish your appetizer before bringing the main out. While there are only two taquitos with the lunch portion, it comes with a side salad and rice. The taquitos were SO GOOD. So much so that I'm sitting in the airport at 5am right now craving them. I was worried that two wouldn't be enough but again, the soup was very filling, and coupled with the sides I left satiated. I washed everything down with a couple of gold margaritas. I wish I had time to return and sample more; they are not quite authentic but they do hit the spot!"
